business_id,name,stars,review_count,categories
OMrnDIpzSflcVUm6uJrukA,Dunkin',2.5,16,"Vietnamese,Thai,Coffee & Tea"
8pqdJjefYq-a9IBSJJmKwA,The Dandelion,4.0,2497,"Salad,Sandwiches"
FNQQdeY-IJFJaMvDvkdntg,CarVision,2.0,144,"Coffee & Tea,Burgers,Fast Food"
XqAOGkO2HZBG0ft9c-u7tg,Armen's Custom Tailor,4.5,40,Mexican
rvceeMn_mPxVGOToGWWMGg,Gat Beer,3.5,10,"American (Traditional),American (New),Sandwiches"
djkvznaFb2PtcdlhW88oAA,Brandywine Construction & Management,2.0,21,"Vegetarian,Vegan,Burgers"
tuA0E2YPAaKBRZL7rhsU-g,Healthy Picks,4.0,7,"American (Traditional),American (New)"
YUE7_ljkNd1ZlHUSgpdOiA,Miller's Ale House - Media,4.0,48,"Nightlife,Seafood,Bars"
edU5K_QDvydTbWr4xfCfmg,Dezzy's Jamaican Restaurant,4.0,13,"American (Traditional),Burgers,Chicken Wings"
QckgxxdTdsRPdE1O8IUG_w,Jane G's Restaurant,4.0,9,"Sushi Bars,Salad,Sandwiches"
7ZgkT4R9SJdcUGHQuVfMDg,Miller Plumbing,5.0,14,"Sandwiches,Coffee & Tea"
dzL48D2TlhJxPsEdsZ-mvg,QC Cleaning,4.0,5,"Nightlife,American (Traditional),Bars"
wk2Zfl14DydpuhBcBGn1Dg,Uptown! Knauer Performing Arts Center,4.5,8,"Sandwiches,Coffee & Tea"
-hOzOtF9Qx8IuZWz1GyxQg,Tavani's Barbershop,4.5,13,Chinese
qD-3igj0vS0kKgtrNm2RLg,Marzella's Pizza,3.5,37,"American (Traditional),Nightlife,Steakhouses"
rY9vWVa0cO-Jwhs9jIS28Q,PennDOT Photo License Center,3.5,8,Pizza
V-PJaLBgDru0GpM5caOwxQ,Phase 4 Contracting,2.5,5,Mexican
88-rtKNDLSSXDVQyWNe-BQ,U-Haul Moving & Storage of Allegheny West,2.0,7,"Nightlife,Bars,American (New)"
EJnfywF-Z-gOt5eganmgBg,Hi-Tech Dental Group,4.5,7,"Chicken Wings,Thai,American (New)"
mpTD6bUFaGVpSEvkV3oeOw,Locust on the Park,1.0,5,"Spanish,Tacos,Latin American"
RpiYZ9IMI95-ytpxgS1ChQ,Black Powder Tavern,3.5,268,"Nightlife,Bars,American (New)"
_-MvmxCwyHaB4KPaxV-Sxg,Franklin Commons Apartment Homes,1.5,12,"Caribbean,Latin American,Mexican"
jXtaxB2b64nA4uy13i024A,Little Fish,4.5,529,"Sushi Bars,Japanese,Asian Fusion"
6neDipsScU1gtNXKHb37ZQ,Old Navy,3.5,8,"Tacos,Mexican"
d-67M9ECCeUAna849KFG8Q,Dairy Queen,3.0,8,"Nightlife,Bars,American (New)"
FWyrssOAZn9Q2KWkQ6R6Wg,Quano Photography,2.0,7,Coffee & Tea
5sNIOJru7C5TZnKnVqRT7g,"Steven Zavodnick, MD",5.0,6,"Coffee & Tea,American (New),Italian"
3USp176ILrGkfeXTRrcsAw,SJ Cigar,4.0,44,Mediterranean
SoPn5xN-6AElJwsjaWPStg,Lorgus Flower Shop,4.0,5,"Desserts,Bakeries"
6wt4hRgfWbl66zz-hF1e_A,Bort Law,4.5,6,"Salad,American (Traditional),Desserts"
tqZdmrvl9AmeEKpRYm_fgA,The Little House Shop,4.0,6,"Mexican,Barbeque,Tex-Mex"
RGWJisJkonM7BZF_sq5FLQ,Cutter's Mill,3.5,14,Thai
RyBnDO6r1ZhgxymnJGCkFw,Metzger Robert Plumbing,4.5,31,"Food Trucks,Nightlife,Bars"
jOaJ4PFGhGiM8fhuYcYFRg,Little Sicily 2,4.5,252,"Nightlife,Bars,Burgers"
2QgS3cMCPHLnph2tomYmSw,Glitter & Polish Nail Spa,4.0,60,American (Traditional)
6lr3qkrqie9bqxl7DaYvTw,Fabio and Danny's Cafe,4.0,8,"Diners,Desserts,Donuts"
mYJL5W1ucIxEb-AexSTVgA,Raab Well Drilling,4.5,7,Mexican
ZQk7_Adoy4tMmebEK-vVow,Wendy's,1.5,30,"Juice Bars & Smoothies,Coffee & Tea,Indian"
UVZOk4q8Sovcst4N9ZQcKQ,McDonald's,2.0,16,"Latin American,Mexican,Fast Food"
MTdnOWCv7TfD6dqjtsFiCg,Stolker Properties,2.0,14,"Nightlife,American (Traditional),Bars"
Q9_wG2oDM1S7DTv1Oo1D3g,Bryn Mawr Dental Health Group,3.5,6,"Soup,Salad,Thai"
AbA7zGdhSG8Ml-fC_srsMA,Salter's Fireplace & Outdoor Living,3.5,10,"Pizza,Seafood,Sandwiches"
orAQLRRZUb95YVuGPEzYiw,Free People,3.5,19,Food Stands
1pwtjoNAoi7kIXqf1Z-AXg,Wawa,3.5,10,"Mexican,Barbeque,Tex-Mex"
JiXca3iilV4FewV2zTo0TA,Ajax Auto Glass,4.5,53,"Bakeries,Bagels"
jtMPW39yiv5CorhKfgUaTw,Daryl's Pastries,4.0,57,"Pizza,Sandwiches"
o1yg25_uuQ9lCSEUsIIeBg,Primary Plant Based,5.0,10,"Asian Fusion,Chinese,Thai"
Cp-xqpD0qY97LziqEUdJtw,the Alloy King of Prussia - a DoubleTree by Hilton,3.0,124,"American (Traditional),Burgers,American (New)"
J5BAE3NCOe8YEg-GvOOF_A,The Red Rooster Inn,3.5,23,"Mexican,Fast Food"
vibsdXJ4Ya9Hy7P9YKCLiQ,Nekter Juice Bar,3.5,25,Mexican
W9UZ0XISHldTTNBWLDgYug,Import Service Unlimited,5.0,5,Chinese
FkaPKIvGrG-MENTETzznZA,Gentle Dentistry,2.0,5,Chinese
9Jo6yIMtWtPVwgpyRs8F-Q,Insight Property Services,4.5,6,American (New)
903S0UZPLDGi_X6uiDdKHQ,Mulberry Market,3.0,56,"Pizza,Seafood,Italian"
G0DenXssfi7rL5-KzBFS6A,Passyunk Nail Salon,3.5,10,"Pizza,Italian"
T4VkmVfJScbLe21xLx1yNA,Burger King,2.5,9,"Mexican,Barbeque,Tex-Mex"
RtAAc3EmRHVngPCn3Trmdw,La Vera Pizzeria,4.0,29,"Asian Fusion,Salad,Noodles"
8WO_F7lpug1myxuvr6il6Q,Luigi's Pizza & Pasta,3.5,48,"Chinese,Noodles"
5IL3rTT-_LHyvVJRVNKxaQ,Victory Beer Hall,3.0,60,"Burgers,Sandwiches"
fxsn-sR53QV0K_2uDokabg,Triple Sun Spirits,4.5,8,"Nightlife,Bars,American (New)"
MXjS8kiPY2ZQtLDlC-Bu-A,Original Boston Style Pizza 2,3.0,17,"American (Traditional),American (New),Desserts"
OTjhf5VAFcVb1DXi98IHBQ,Dermatology and Skin Cancer Institute,4.0,20,"American (Traditional),Southern"
PgUoeGam08nCaLWJwrmrWQ,Chubbys Steaks,4.0,394,Coffee & Tea
mk0ZercjgPrX535TJbbhDA,Acme-Sav-On,3.0,9,"Nightlife,Seafood,Bars"
oDlF5bfcQrYkjK4D4_Nw9A,Fitzwater Cafe,4.0,240,"Tapas/Small Plates,Nightlife,American (Traditional)"
WdW_rka38TeVxhh2F3nBew,The Bayou Bar & Grill,3.0,178,"American (Traditional),Southern"
gxAlC-zwohHnc-Qr2y2pjw,Rocky's Auto Repair,4.0,14,"Diners,Seafood,Burgers"
ir02bUQMq7FH10Va1lm7dg,Funny Monk Emporium,4.0,13,"Korean,American (Traditional),Sandwiches"
CuyQt_cUFS1i738GXTNciw,Effie's Restaurant,3.5,315,Chinese
KutdYfcmNCM1qggUg2QYeg,Yummy Yummy,4.0,147,Coffee & Tea
hIO2lzEoePI91xM8gx9TNA,WJM Lock Service,5.0,5,"Vegetarian,Vegan"
k-dKkUpSvVYhzR93C7JmMA,J & B Auto Detailing,4.5,10,Chinese
gYD5Hf8CeM7R_J8Ytw43nQ,2116 Chestnut Apartments,4.0,28,Chinese
kNUdugntWQD8jEB-QNFEjg,Michi Sushi,4.0,68,Coffee & Tea
4U8yH6ieqSEqN29lOzXeVw,Penn State Industries,1.0,6,"American (Traditional),Burgers,Sandwiches"
WB_ipswGkA9t5TdaN4vSVA,New Star Chinese Restaurant,3.5,14,Chinese
9EuUcbKDKw9UA3iViAhDrA,Marshalls,3.5,13,"Pizza,Seafood,Italian"
iCsQyLXRbbgZEoM5riyWQg,Steelworks Strength Systems,5.0,8,Bakeries
yQ7sxpoKXcTWzuELVdpR6w,Drury Beer Garden,3.5,79,"Nightlife,American (Traditional),Bars"
u4uDDGxgujetjuLDWUPkYA,Eiseman Roofing and Siding,3.5,5,"Nightlife,American (Traditional),Bars"
0RcD7PpjWTMcN86NwzgBag,ShopRite of Oregon Ave,2.5,44,American (Traditional)
VPsiMIDsBsezca87SteVDA,Manhattan Bagel,2.0,38,Chinese
vXMedaVdLTrgpcSFmKrlJA,Tony's Pizzeria,3.0,20,Pizza
k6BLeAGKHZqzp2qhmVjlQg,Walgreens Pharmacy at Hahnemann University Hospital,3.0,5,"Tacos,Mexican"
D9f3t8e1dKhHP1rI0edd9w,Sesami,5.0,78,"Nightlife,American (Traditional),Bars"
z-hVTzOWTsiFmtznuJjBfg,Kimmel & Silverman,4.5,45,"Pizza,American (Traditional),Italian"
-amg4-vvrHNPIzRDKF2Axg,Derkas Auto Body,2.5,18,"Pizza,American (Traditional),Sandwiches"
VeGKGTgNaowMQYbAKKYLKQ,Wendy's,1.5,25,"Nightlife,American (Traditional),Bars"
vdvLjmEIFLR3CtOVkvqyNA,Seven Stars Yogurt,5.0,7,"Nightlife,American (Traditional),Bars"
c9RvRPcy3q8rEBW8K914tA,Madewell,2.5,5,"Desserts,American (Traditional)"
jS3affmkXWrBnidXA-DIfQ,Butcher Bar,4.0,682,"Vegetarian,Vegan"
rdDC5Ts8NZjuGHJn4bqMAQ,Cogito Coffee,4.5,46,"Asian Fusion,Chinese,Thai"
aX_dV0NAnavyq9gcvo31vw,Mr Fix - Cell Phone & Computer Repair,4.5,40,"Pizza,Nightlife,Bars"
DwYXrnfQDzj9Abux2Oq6iA,Cycles Bikyle,4.0,7,"Salad,Burgers,Sandwiches"
m6Yqo59c2eX8qRoNYxBeXA,Friends Bar & Grille,4.0,55,Chinese
pp_yfo5JFd17_rEowz9CfQ,Mercer-Bucks Orthopaedics,3.5,8,"American (Traditional),American (New)"
EwJqU25RgwkbOPKaiMSxLQ,La Peña Mexicana,4.5,198,"Chinese,Szechuan"
G2COy6XlpyJ0YEHsp79Org,Extreme Karate & Fitness,5.0,6,"Pizza,American (Traditional),Sandwiches"
gmZy0OJePPCQfJesIXYxwg,Chick-fil-A,3.5,54,"Juice Bars & Smoothies,Mediterranean,Sandwiches"
v4vrvaln4DkgkWLrxefAwQ,Kaz Tire Center,5.0,47,Italian
3StCmEw7AhBdHKIEkckGeA,Paprika Restaurant,3.5,75,Coffee & Tea
EkdUXGhzNbkpwfaGzXVRSA,Painting with a Twist,4.5,7,"Sushi Bars,Japanese,Asian Fusion"
bCi33bskyp2DHPlTtBHEfg,Philadelphia Gas & Electric Heating & Air Conditioning,5.0,5,"Nightlife,Bars,American (New)"
VncK710nB6qNx08zFJtwkw,The Gun Range,4.0,103,"Juice Bars & Smoothies,Mediterranean,Sandwiches"
qxd8aqLVXwl8jVnP3xQacw,Three Brothers Grill,4.0,10,"Desserts,Mexican"
VG4yVFNX7B-iONzZlLd-Fw,Izakaya By Yanaga,4.0,18,"Desserts,Sandwiches,Coffee & Tea"
mcA7_ZHBxL30OLKjlmNmng,Sansom Cleaners,3.0,9,"American (Traditional),Burgers,Chicken Wings"
c2Ni-7hKiWWxFhIk868C3Q,Cocco's Pizza,3.5,13,Chinese
n7cTO0zm-Stm6p82NVM9Cw,Fuku,3.0,21,"Pizza,Italian"
7lauqWtIuFmDflN8e0dOxw,Tic Tac Nail Salon,2.0,11,Coffee & Tea
3HaCiPdBKe7PsqvsNcJ9rQ,General Pipe Cleaning,2.0,5,"Bars,Nightlife,Seafood"
Qye2o7LdxMM__foC-uxzYA,Rothman Orthopaedics,3.0,22,Chinese
w2zIGxepq2yU5vMWbNyQYg,Buckingham Green Nails & Spa,4.0,19,"Sushi Bars,Salad,Sandwiches"
Q4w-HO6YPUJbnZ5TrF46sw,Canal House Apartments,2.0,6,"Sushi Bars,Japanese"
uhzF4ODZSIWAP0Kw_MnAtw,UDrive Automobiles,2.0,5,"Pizza,Italian"
AXT7aSlqoVZd5jNHXlk68g,Amazulu Gift Shop,4.0,5,Italian
gKRSLjhqulJtaAj9t4IJJA,Monkey Bar and Restaurant,2.0,68,"American (Traditional),Burgers,Chicken Wings"
Mu-ZNo2q_48Z0JAvzgkgfA,Dunkin',2.5,31,"Asian Fusion,Chinese,Thai"
TjF6WOklsFFuqNZ5yk1Cyw,Mattress Firm Red Lion Plaza,4.0,5,"Nightlife,Bars,Burgers"
HpfG03A7tvE-LVexUtfvaw,Liberty Paving company,3.0,6,"Nightlife,American (Traditional),Bars"
4LH-3RAvgZQcTe40LzNAlg,Hot Yoga Philadelphia,3.5,135,Mexican
xGqCATgVMBpaDua754m87A,Style Encore,2.5,16,"Nightlife,American (Traditional),Bars"
UzG6cXQGvCB9tBQakGfVHw,BeBalanced Hormone Weight Loss Centers,5.0,8,Chinese
K2xCcUr4PgMF_n6cEHNNSQ,Historic Strawberry Mansion,4.0,5,"Nightlife,Barbeque,American (New)"
pcNqDNsDNRub9NMYxifx5A,Public Storage,3.0,10,"Latin American,Mexican,Fast Food"
dXcGG8D-6mOAjSChK8192A,Lionville Jeweler,5.0,6,"Soup,Indian,Vegetarian"
kZ1q0K13tFYG_ZJrVvsJHA,Sampan,4.0,2000,"Desserts,Bakeries"
dQe4JSVlxU6MYrpPyU3r1Q,Off the Wall Custom Framing,5.0,5,Korean
6Xzt3k5SEHyoV01cvAwZqQ,Piazza Acura Of Ardmore,3.5,79,"Sushi Bars,Japanese,Asian Fusion"
vATmOYNSoZuR-Tzt1jQBFQ,AAMCO Transmissions & Total Car Care,1.5,9,"Juice Bars & Smoothies,Coffee & Tea,Indian"
_qJld4xqJfDv76BCu9cY1Q,Madewell,4.0,21,"Nightlife,Bars,Burgers"
xTW2Iy2joTwEOs2-iQrjXg,Jms Enterprises,4.0,17,Korean
GRduI6GKz6dzk9n6JRpmOw,Barrister's Bagels,5.0,7,"Vietnamese,Thai,Coffee & Tea"
_C3MTIgctAGCgqKj14kGuA,TD Bank,2.0,12,"Vietnamese,Thai,Coffee & Tea"
pUXIs65_VPHhu2eeBh3ZBw,KFC,2.0,14,"Spanish,Tacos,Latin American"
UhqHf5V3_jJ1TNu_PSMcKg,Aunties Biscuits,4.0,32,"Pizza,Italian"
fP1RDTTf6gIgY5w0l1ediQ,Bear Service,3.0,9,"Juice Bars & Smoothies,Mexican"
6RVwHKupjKs8lyu2qDQXtw,McDonald's,3.0,10,"Sandwiches,Nightlife,American (New)"
8rR1SQZZHz9z_4MMars6jw,BOMBA Taco Bar,3.5,66,Coffee & Tea
yMLyHLLjvykve0f0zXUbug,SavATree - Tree Service & Lawn Care,4.0,6,"Steakhouses,American (Traditional),Barbeque"
n9m_Fcx03XAI1_3mmt74AA,Bluemercury,3.0,37,"Vegan,Bagels,Coffee & Tea"
S3-EuL3U_nQmiugDnYPiFw,Fahrenheit 451 Bar & Pizzeria,3.5,8,"Asian Fusion,Chinese,Thai"
LHNwrQPcJs6v53EkEmiLVw,CPR Cell Phone Repair King of Prussia,4.5,40,"Vegan,Bagels,Coffee & Tea"
h7pWK43TXAbMOPflG3-iKg,Tony Roni's Pizza Plymouth Meeting,3.5,76,"Bars,Nightlife,Lounges"
A6r57co01KXU6XIRX_CqMQ,Bad Hair Day,4.5,63,"Indian,Halal"
H0eLQFT7e0U4ZAPURjASEw,Popeyes Louisiana Kitchen,2.5,12,Mexican
Hv7e5Csyo4pfX60JtBPj3A,NetCost Market,4.5,34,"American (Traditional),Nightlife,American (New)"
buxs43pwkGAB5f8n_1D4ag,Philadelphia Salvage,3.5,38,Mexican
B3d9LqtrGSRDNV1GhgIkzA,Caliber Collision,4.0,27,"Salad,Mediterranean,Sandwiches"
r3X75SK37buS94mDls3q_Q,Real Food Eatery,4.5,279,"Salad,Mediterranean,Sandwiches"
AThoUCQ0Xe6kNjfJR19MWg,Fairless Hills Produce Center,5.0,13,"Sushi Bars,Japanese"
OyxdeKdLVzaTnx60MWLebA,Becker Orthodontics,4.0,7,"American (Traditional),American (New),Desserts"
YV4xV-wweZcTxgLgCK0TCw,Dental Health Care Associates,4.0,32,"Caribbean,Ethnic Food"
NDIiNcJZpdoQpXGXl7IA2Q,Los Camaradas,4.0,190,Bakeries
zE4z1THTOvnNYmZInUgAEg,Maze Group Development,1.0,6,"Sushi Bars,Japanese"
Jxc2zxU6R2zSHlNEFD8Bvw,Patty's Place Family Restaurant,3.5,25,"Asian Fusion,Chinese,Thai"
8pSi7jAI-oXiIPb40Vgp5g,Natural Nail & Spa,5.0,6,"Pizza,Salad,Italian"
iMLRtlT5lO2Q2A7FiulZtw,Golden Farms Supermarket,4.0,5,"Soup,Salad,Sandwiches"
c9k5dfDJZ2VRR8KyMB2CZQ,Burrito Elito,3.0,41,"Noodles,Steakhouses,Sushi Bars"
Mol3iXxtmhq8QEo2346pWQ,Ruckus Gallery,5.0,17,"Nightlife,Bars,Burgers"
i_FWONQD1ZBqrNE2b-M5Ug,Talula's Garden,4.5,1927,Korean
a5NXMFz-DAE-bcE5yGAN3g,Trek Enterprises Glass Tinting,2.5,7,"Juice Bars & Smoothies,Mediterranean,Sandwiches"
nbtS3-Owb1KKO_cG1rl0jw,Kid To Kid,3.0,33,"Sushi Bars,Japanese"
_gaOrkYtODrxY0JlWFe-sQ,High Point Cafe,4.0,117,"Desserts,Bakeries"
jmogHrd-bZTZIadqWW7vRg,North Philadelphia Locksmith,3.0,8,Mexican
vd4bvlICgih_W4ShecshAQ,Doylestown Gold Exchange,5.0,7,"Nightlife,Bars,American (Traditional)"
IKO8SSiSg2Zl3K8fbgrxYw,State To State Moving and Auto Transport,4.5,10,"Pizza,American (Traditional),Sandwiches"
O1GkOz_hbAt9L_voKow3aw,Black Market,3.5,10,Mexican
1MPWKk7dBGUUKoys3sBKPA,Philly Pretzel Factory,4.5,17,"Japanese,Asian Fusion,Chinese"
s7GZ95hHqmr9WreRU62iBQ,Chestnut Hill Hotel,3.5,45,American (New)
K8DC1M0GCVKZ00skw8fQtQ,Kehler's Gymnastics Centers,2.0,27,"Pizza,Chicken Wings"
flo4vO_uHBMxV8yH_CZf8A,Giampolo Law Group,5.0,13,"Nightlife,Bars,American (New)"
DuPZbsvbOQrQ0uHKWAfvkQ,Cut & Shave Barber Shop,4.0,34,"Bars,Nightlife,Lounges"
iZGQdYIe6P39yvfMmmjdyQ,"Gorin Jack, DDS",2.5,5,"Sushi Bars,Japanese"
TJcRyJF-DYbXuABEemLH5g,NAPA Auto Parts,3.0,8,"Japanese,Chinese,Thai"
UOEglhmC8QlyYXUvMEMKrg,Clean Machine Car Wash & Detail Center,3.0,67,"American (Traditional),Nightlife,American (New)"
siAwq-oVTFTQ8-tEbdoQuA,Mary Nail Salon,4.5,11,"Nightlife,Bars,American (New)"
DVR9O8RKQ6YBdJJ6LyUL7w,Litterpaw Pet Supply,4.5,31,"Latin American,Burgers,Coffee & Tea"
K20ofuSepknFbni87BJnfQ,Public Storage,2.0,6,"Mediterranean,Greek"
e9qNMs_SAw68QxLgV9gz0A,Pound Cake Heaven,3.0,18,"Nightlife,Bars,Burgers"
s9kgpFnusx0hirEYs7L6qQ,nunu,4.0,82,Italian
wDsyh_29ycKVC3pefiqO6w,Old City Pizza,3.0,196,Mexican
nwGrMcYun98XDNPww0vM5A,Gravity Hair Salon,4.5,25,Food Trucks
olPoek7lb15H2Ptfe6O9Iw,Music & Arts,1.5,6,"Desserts,Sandwiches,Coffee & Tea"
KqsaIY5E_xKiyV0Za-5fhg,Pinch Dumplings,3.0,9,"Vegetarian,Vegan"
lOOePsuwr75TCvIhV1Am1A,The Daily Grind Cafe,4.5,61,"Desserts,Bakeries"
Ue7dHXEdyMu3u4roOZAuPg,Extra Space Storage,4.0,8,"Juice Bars & Smoothies,Mexican"
BkHqlLR9Q6_HVUXNg2XBxQ,Patco 15th/16th Locust Station,3.5,7,"Nightlife,Tapas Bars,Mediterranean"
-N9ysCcO-ekOMlwidbn0FA,Panda Express,2.5,66,"Asian Fusion,Salad,Noodles"
j7dMQazjHXoBTsbpw5B28Q,Courtyard by Marriott,3.5,54,Vietnamese
Q0PURWx5cmU-VX4d-GNxOg,Dentex Dental Moyamensing,3.0,20,"Chinese,Szechuan"
h2t4Fx4v9r0AjTJ7P9Su2w,Boule Café,2.5,11,Asian Fusion
HE8gw300ZAxexQs5T7yvBA,Open Center Yoga,5.0,9,"Nightlife,American (Traditional),Bars"
7WW13UrJagKNwF7ffeFc9g,Collegeville Diner,3.0,191,Thai
KXMyRhQDG5mZ4BwALVRjww,Front & Palmer,4.5,39,Italian
0SaiZcvG5vLJjfS42oyH9A,Piazza's Bakery,4.0,18,"Nightlife,Bars,American (New)"
i12JrcFQzhIvxf-geRPIFw,Wendy's,2.0,12,"Bars,Nightlife,Lounges"
TuP5tMakAVC2hJ0ygauaHQ,Surplus City,4.0,16,Indian
BIwTMKyB4Tb81Kj4wsz9Ww,Mayfair Bakery,4.0,14,"Pizza,Salad,Italian"
5Z0M8Bq3FHX-UqRCBQO3QA,ACME Markets,3.0,13,"Asian Fusion,Chinese,Thai"
m7NKXoMyuG5oh9CFR3NXLg,K-9 State Of Mind,4.5,9,"Burgers,Sandwiches,Coffee & Tea"
iqJ3t9iq0fsWaYL93s8Vmw,King of Prussia,4.0,477,"Nightlife,Bars,American (New)"
rl5ystR0sT5vRTBP_qQcNg,Heritage Screen Printing,4.5,6,Mediterranean
5ZcMojk7kkvInofdEIPmAA,Main Line Fertility,4.0,43,Thai
ceyIA5KnyzNvBve2ycaAmg,Berkeley Trace Apartments,2.5,7,"Salad,American (Traditional),Desserts"
0qnxTdErLq2MrCEM9AddRw,Cirillo Cosmetic Dermatology Spa,4.0,15,"Nightlife,Bars"
gzJBT0Bc5Ffyj1o4cKb1aA,Ross Dress for Less,2.5,17,"Nightlife,American (Traditional),Bars"
2PwFAmpkrHvQwdIu6g_mnw,Liberty Steaks & Hoagies,3.0,14,"Tacos,Mexican"
y3n9Ifww9u5cxZe6oiLbpw,3 Brothers Pizza & Pasta,4.0,21,"Mexican,Barbeque,Tex-Mex"
5_k3Ai_WnByfr0RKmRqHhg,The Home Depot,2.0,36,Italian
Kt8ViWaFG8asP9X8fryGLw,Wicen Learning Center,3.0,16,American (New)
OVmUVXuW7JS_NelnCxHw_Q,Dunkin',3.0,6,"American (Traditional),Burgers"
Fxzm5Yp3yDq_8n5gptP1lw,Wawa,2.5,10,"Tacos,Mexican"
K-tQR9J2LbKPcor74JJHIQ,Musselman Home Inspection,5.0,30,Mexican
NLg9w0e_uMYVzbqGah9n5A,Spring Valley Branch YMCA,3.5,35,Italian
ZpgVL2z1kgRi954c9m9INw,United By Blue,4.5,135,"Pizza,American (Traditional),Sandwiches"
JctwR09hZTN7pRaH0TMsrw,ZIPS Dry Cleaners - Bensalem,1.5,34,"Nightlife,Bars"
KN3eSwdWBkB6VvoZCGpfQA,Ambler Tire & Auto,4.5,15,"Vegetarian,Asian Fusion,Thai"
4Z3uy62O1fRDiq93b00Y9g,China Aston,2.5,15,Korean
d1U0T-4ghFp-OsCvqTZ5pg,A+ Affordable Cleaning,3.5,16,"American (Traditional),American (New)"
Cbue67HVZtzl-hYt5T3n6Q,MB Dentist Inc,4.5,7,"Sandwiches,Nightlife,American (New)"
VrNqzFS8HUAWsZj5Zo8Flg,Northeast Exterminators,5.0,5,"Vegetarian,Seafood,Indian"
-5lDiH8QCNr-MEc_o5XzLQ,Buckingham Valley Vineyards & Winery,4.0,88,Sandwiches
m408YCnvuIywzZkJX3K9KQ,Au Bon Pain,2.0,32,"Tapas/Small Plates,Nightlife,American (Traditional)"
-cvHG83A7-kepbveSr4HYg,Powerback Rehabilitation Center,2.0,25,"Asian Fusion,Salad,Noodles"
JGVfQFOMFd_6XHkiGj8bcg,Don Pedro Meats and Market,4.0,7,Food Trucks
XmYOhiKZZUhOfpaP41Go5Q,Asian Arts Initiative,4.5,13,"Nightlife,American (Traditional),Bars"
bSIrwzXUgh_7CmcLlzENCA,Wawa,3.0,6,"Juice Bars & Smoothies,Coffee & Tea,Indian"
0X5TTmfBPPY98Ra2CcSw0Q,Mike's BBQ,4.5,244,"Nightlife,American (Traditional),Bars"
VdGY2rOVxk37k1TxNRLzLw,Complementary Healthcare,5.0,8,"Pizza,Nightlife,Bars"
AB5mv5gMXGq5xjhdNuFSMg,Frozen Rolled Ice Cream,4.0,202,Coffee & Tea
flfkAssP0LzV3f0HSUhQAA,Elixr Coffee,4.5,55,"Nightlife,American (Traditional),Bars"
v_WU_1RIQLgU6IfN_c-1pA,"Michael L. Bydalek, DMD",4.5,6,"Pizza,Salad,Italian"
Sw8rvE6SwsbeniT3aGUJZQ,Big Catch Poke,4.5,51,Vietnamese
-4Iyrz-VY4a8eHpe_aiBaw,Elkins Park Medical Associates,3.5,8,"Mexican,Barbeque,Tex-Mex"
Vn2nFA9JaEXTebCExP869w,Myra's Vitamin and Herbal a Wellness Center,5.0,5,"Vegetarian,Asian Fusion,Thai"
MX3jDKbYS62HMoH_HjHqQA,Palace Nails & Spa,4.0,43,"Sushi Bars,Japanese"
wltU8uAAmMDhMAqBAuIZzw,Free Library of Philadelphia,4.5,105,"Bars,Nightlife,Lounges"
NtwEopoZQe-MdHykewPMTg,US Post Office,2.0,7,"Pizza,American (Traditional),Gluten-Free"
X9tvfneZi6vq-45Z7ulvPQ,Outback Steakhouse,3.0,72,"Vegetarian,Vegan,Burgers"
oOw1Q1n-6d82DgoS5uEWQQ,Hiway Theater,4.5,34,"Asian Fusion,Thai"
BZ0mJ2qhAGwOvjsTbSIuTg,Warminster West Diner,2.5,75,"Pizza,Nightlife,American (Traditional)"
4xu5AxIquZThauX74w5hSA,Tullycross Fine Irish Handcrafts,5.0,11,Coffee & Tea
bz3Z6Lj3_r9BWAClE1cHpQ,Subway,3.5,12,"Caribbean,Latin American,Mexican"
z_rrWRB6vlsK3fGP3BcmBw,Sweat Fitness,2.0,54,"Nightlife,American (Traditional),Bars"
fCodJihIFziZV7mT-hnlrw,Excel Physical Therapy,4.5,7,"Nightlife,American (Traditional),Bars"
X6F41fAzd0KByM9RVjGuLg,Dairy Queen,2.0,17,"Nightlife,American (Traditional),Bars"
zfuLYhOU3mA1lpStpL-Rmw,Jitters Sports Bar,3.0,26,"Asian Fusion,Thai"
c0Y9Fi2KSrthgsczdAPZ_g,Goat House Creamery,4.0,19,"Desserts,Bakeries"
1MIya9yZmgh5wDry-PkmQw,Les Fleurs Salon,5.0,82,"Caribbean,Ethnic Food"
sS_oM4-SIS0IK908_j0BtQ,Valvoline Instant Oil Change,2.5,19,"Bagels,Coffee & Tea"
g47SXcwz7Z0BqGpvzFMIeQ,Jefferson Otolaryngology,4.0,14,"American (Traditional),Nightlife,American (New)"
3UISiTkFWPenZYdNDfIsHg,Salvatore's Cucina,4.5,102,Mexican
vDOqP5PpJyWIowEG0nVBXQ,America's Best Contacts & Eyeglasses,2.5,45,"Seafood,American (Traditional)"
JvnbsGub9FbXVJftM2Zn7A,Johnny Looch Dj,3.5,6,"Vegetarian,Vegan,Burgers"
lNTfMtAz8UE1k7lK8TFhnA,PetSmart,2.5,25,Seafood
SVT2QMzhZk1Rnd8VdGX7xg,Tony's King of Pizza,4.0,16,Pizza
bEIoLN-mU5HyQk17XC5t0A,Larry's Tailor Shop,4.0,11,"Nightlife,Bars,Burgers"
gSzrkLa9p9ExkwxhE0ds1Q,Allure Nails & Spa,4.0,104,"Mexican,Barbeque,Tex-Mex"
